Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Log_Sales,Log_Profit
4744,CA-2017-168123,3/5/2017,3/5/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,$7.90,2,0%,$2.53,2.186051277,1.260731138
4745,CA-2017-168123,3/5/2017,3/5/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,$221.16,4,0%,$57.50,5.403397843,4.069054104
4746,CA-2017-168123,3/5/2017,3/5/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,$127.96,2,0%,$62.70,4.859502279,4.154190842
4747,CA-2017-168123,3/5/2017,3/5/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$18.69,3,0%,$9.16,2.980110893,2.318271417
4748,CA-2016-120005,3/3/2016,3/3/2016,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",$25.35,3,0%,$7.61,3.271468275,2.15234343
4749,CA-2016-120005,3/3/2016,3/3/2016,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",$35.28,3,0%,$12.00,3.591266625,2.564580059
4750,CA-2016-123526,12/24/2016,12/25/2016,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,$33.40,5,0%,$16.03,3.538056564,2.835093928
4751,CA-2016-127649,10/7/2016,10/9/2016,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,$837.60,3,20%,$62.82,6.731733835,4.156066621
4752,CA-2016-159989,12/9/2016,12/13/2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,$40.68,3,20%,-$9.15,3.730021397,
4753,CA-2017-103499,11/20/2017,11/24/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,$209.57,2,20%,-$23.58,5.349808641,
4754,US-2015-167220,12/12/2015,12/16/2015,Standard Class,JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,$22.37,4,20%,$6.43,3.151367565,2.005633525
4755,CA-2017-126354,2/3/2017,2/8/2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,$3.88,2,70%,-$2.59,1.585554972,
4756,CA-2017-126354,2/3/2017,2/8/2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,$115.30,3,20%,$40.35,4.756138665,3.722159479
4757,CA-2017-169817,9/21/2017,9/25/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,$1.91,2,70%,-$1.53,1.06746556,
4758,US-2017-144582,4/30/2017,5/5/2017,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,61832,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,$43.37,7,80%,-$69.40,3.79260864,
4759,CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,$783.96,4,0%,$219.51,6.665632761,5.395937603
4760,CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,$48.90,2,20%,$18.34,3.909940839,2.961968643
4761,CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",$7.86,2,20%,$2.85,2.181095195,1.347501556
4762,CA-2016-117660,12/30/2016,1/4/2017,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,$5.90,2,20%,$1.99,1.932100954,1.096142575
4763,CA-2016-117660,12/30/2016,1/4/2017,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,$13.71,2,20%,$1.03,2.688663487,0.707247305
4764,CA-2014-112851,9/17/2014,9/21/2014,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",$182.94,3,0%,$85.98,5.214609617,4.465698901
4765,CA-2017-123701,11/24/2017,11/27/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,$27.76,4,0%,$9.99,3.358985533,2.397313285
4766,CA-2015-118227,4/24/2015,4/28/2015,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",$25.99,1,0%,$7.54,3.295466427,2.144421372
4767,CA-2015-123155,3/9/2015,3/12/2015,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,$113.52,5,20%,$29.80,4.74074948,3.427482222
4768,CA-2015-123155,3/9/2015,3/12/2015,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,$359.88,3,20%,$22.49,5.888545493,3.156681221
4769,CA-2017-158883,6/2/2017,6/3/2017,Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,$25.34,4,20%,$9.19,3.271240545,2.32113203
4770,US-2016-114888,9/19/2016,9/24/2016,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,$11.95,3,20%,$4.18,2.561250216,1.645422626
4771,US-2016-114888,9/19/2016,9/24/2016,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,$6.24,3,0%,$1.87,1.979621206,1.055008651
4772,US-2014-167262,10/31/2014,11/3/2014,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,$742.34,8,20%,$83.51,6.611148163,4.436903002
4773,CA-2017-119746,11/23/2017,11/27/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,$6.46,1,60%,-$4.04,2.010091464,
4774,CA-2017-119746,11/23/2017,11/27/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,$11.52,5,20%,$4.18,2.527327366,1.644032557
4775,CA-2017-119746,11/23/2017,11/27/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,$222.38,2,20%,$16.68,5.408892264,2.872366182
4776,CA-2017-108091,11/16/2017,11/21/2017,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,$23.36,4,0%,$6.07,3.192942443,1.956369544
4777,CA-2016-101630,2/19/2016,2/23/2016,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,$8.67,3,0%,$4.07,2.269028309,1.62430682
4778,CA-2016-101630,2/19/2016,2/23/2016,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,$25.71,3,0%,$6.68,3.285038027,2.039218326
4779,CA-2017-132346,11/7/2017,11/11/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,$100.94,7,0%,$33.31,4.624384405,3.535442686
4780,CA-2014-150301,7/8/2014,7/10/2014,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$63.88,1,10%,$10.65,4.172570235,2.455048636
4781,CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",$683.14,4,30%,$0.00,6.528168422,0
4782,CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",$1.48,3,80%,-$2.21,0.906644355,
4783,CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,$40.71,7,20%,$3.56,3.730788857,1.517826882
4784,US-2017-147984,1/28/2017,2/1/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,$279.90,5,0%,$137.15,5.637998734,4.92834729
4785,CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,$13.12,5,20%,$1.15,2.647592232,0.764537177
4786,CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",$69.58,4,70%,-$143.79,4.256690143,
4787,CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001545,Office Supplies,Art,Newell 326,$4.22,3,20%,$0.48,1.653263392,0.388793574
4788,CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,$58.08,4,20%,-$6.53,4.078892458,
4789,CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",$52.42,9,20%,$15.07,3.978110327,2.776929288
4790,CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,$54.92,5,20%,$10.98,4.023922098,2.483572427
4791,CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,$364.95,5,50%,-$248.17,5.902496712,
4792,CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,$85.06,3,20%,$28.71,4.454998247,3.391362511
4793,CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,$27.70,3,20%,$9.69,3.35675774,2.369645432
4794,US-2015-141684,6/29/2015,7/4/2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",$24.96,4,0%,$11.23,3.256556892,2.504055469
4795,CA-2015-144722,3/16/2015,3/23/2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",$43.13,1,0%,$18.11,3.787139823,2.950452441
4796,CA-2015-120516,8/13/2015,8/17/2015,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,$5.64,3,0%,$2.71,1.893111963,1.310276875
4797,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,$57.58,3,70%,-$44.15,4.070427482,
4798,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,$31.10,6,20%,$10.89,3.468980633,2.475394889
4799,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",$30.19,3,20%,$8.30,3.440161652,2.23031543
4800,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",$43.60,5,20%,$4.36,3.797733859,1.678963975
4801,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,$4.77,2,20%,$0.42,1.7523254,0.348683094
4802,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$10.38,2,70%,-$7.61,2.431857429,
4803,US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,$13.39,8,70%,-$9.82,2.666672497,
4804,CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,$39.59,1,40%,-$7.26,3.703620272,
4805,CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,$91.01,9,20%,$19.34,4.52187553,3.012550058
4806,CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,$37.94,2,0%,$18.21,3.662022,2.955493442
4807,CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,$42.80,10,0%,$19.26,3.779633817,3.008648499
4808,CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",$33.63,3,0%,$10.09,3.544720358,2.405953626
4809,CA-2014-149055,11/23/2014,11/28/2014,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,$62.81,3,20%,$21.20,4.155878574,3.09998868
4810,CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,$195.64,4,0%,$91.95,5.281374646,4.532070321
4811,CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,$239.90,2,0%,$71.97,5.48438191,4.290048398
4812,CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,$380.06,3,30%,-$21.72,5.942951595,
4813,CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,"$1,199.98",4,40%,$180.00,7.090889839,5.198477142
4814,CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",$48.58,3,20%,$9.72,3.903506846,2.371663294
4815,CA-2016-111696,5/8/2016,5/10/2016,First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,$17.94,3,0%,$8.07,2.941276088,2.20530297
4816,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",$18.26,3,20%,$6.16,2.958238069,1.969082443
4817,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,$34.66,2,20%,$5.63,3.573917436,1.891846102
4818,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,$81.55,2,20%,$8.16,4.413428398,2.214322024
4819,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,$227.14,4,20%,-$42.59,5.429941942,
4820,CA-2017-117436,6/8/2017,6/14/2017,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,6360,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,$10.36,2,0%,$5.08,2.430098413,1.804412415
4821,CA-2015-140025,4/7/2015,4/11/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,$463.25,8,80%,"-$1,181.28",6.140418892,
4822,CA-2015-140025,4/7/2015,4/11/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,$383.95,6,20%,$47.99,5.953118651,3.891697842
4823,CA-2016-134222,7/10/2016,7/11/2016,Same Day,NZ-18565,Nick Zandusky,Home Office,United States,Yuma,Arizona,85364,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,$44.86,6,70%,-$35.88,3.825506052,
4824,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,$30.35,7,70%,-$24.28,3.445054765,
4825,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",$127.55,3,30%,-$9.11,4.85634905,
4826,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",$77.95,3,20%,$15.59,4.368840073,2.808824215
4827,US-2017-136707,11/12/2017,11/15/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,$14.02,4,20%,$4.91,2.709116299,1.775901053
4828,CA-2014-152562,11/1/2014,11/8/2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$69.52,2,0%,$19.47,4.255896358,3.018745428
4829,CA-2014-152562,11/1/2014,11/8/2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",$5.64,3,0%,$1.64,1.893111963,0.96911086
4830,CA-2016-152408,5/15/2016,5/21/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,$13.78,3,20%,$4.48,2.693004243,1.700594021
4831,CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,$245.88,6,0%,$68.85,5.508902389,4.246298545
4832,CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,$36.63,3,0%,$9.89,3.627801605,2.38785412
4833,CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,$22.58,2,0%,$5.87,3.160398895,1.927280548
4834,CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",$12.39,3,0%,$5.82,2.59450816,1.920343226
4835,CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",$39.92,5,20%,$13.47,3.711618941,2.672284845
4836,CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,$61.96,2,0%,$27.88,4.142499604,3.363218564
4837,CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$19.94,4,20%,$7.23,3.041470165,2.107397118
4838,CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",$3.80,2,70%,-$2.66,1.568199164,
4839,CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,$27.74,6,20%,$10.06,3.35842905,2.403081799
4840,CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$158.38,4,40%,-$34.31,5.07126619,
4841,CA-2017-154123,11/20/2017,11/25/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$27.58,2,0%,$11.58,3.352707173,2.532394379
4842,CA-2016-136049,12/23/2016,12/28/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",$5.55,3,70%,-$4.07,1.87992296,
4843,CA-2017-118402,9/29/2017,10/4/2017,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,$243.92,5,20%,-$54.88,5.500931627,
4844,US-2016-139388,11/7/2016,11/9/2016,First Class,CC-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,$14.96,4,0%,$0.30,2.770085592,0.26174869
